CustomerID,Gender,Age,Subscription_Type,Tenure_Months,Monthly_Spend,Support_Tickets,Payment_Method,Auto_Renew,Total_Spend,Churn
CUST01085,Female,35,Premium,49,29.51,1,Card,No,1445.99,0
CUST01086,Male,54,Basic,24,20.33,0,Card,Yes,487.92,1
CUST01087,Male,62,Basic,40,14.16,2,Bank Transfer,Yes,566.4,1
CUST01088,Female,49,Premium,55,26.23,0,Bank Transfer,Yes,1442.65,0
CUST01089,Female,53,Basic,31,23.51,2,Bank Transfer,Yes,728.81,1
CUST01090,Female,34,Basic,47,30.09,2,Wallet,No,1414.23,0
CUST01091,Female,52,Basic,31,25.57,0,Wallet,Yes,792.67,0
CUST01092,Male,66,Enterprise,47,13.79,2,Wallet,Yes,648.13,0
CUST01093,Female,28,Basic,40,19.23,1,Bank Transfer,Yes,769.2,1
CUST01094,Male,38,Enterprise,48,17.62,1,Card,No,845.76,0
CUST01095,Female,69,Premium,51,7.84,0,Wallet,No,399.84,0
CUST01096,Female,43,Basic,43,11.28,4,Bank Transfer,Yes,485.04,0
CUST01097,Female,21,Enterprise,34,22.89,2,Wallet,Yes,778.26,0
CUST01098,Female,51,Basic,55,39.24,3,Card,Yes,2158.2,0
CUST01099,Female,69,Basic,24,19.64,2,Card,Yes,471.36,0
CUST01100,Male,65,Premium,49,17.43,3,Bank Transfer,Yes,854.07,1
CUST01101,Male,35,Premium,26,13.19,2,Card,Yes,342.94,0
CUST01102,Female,57,Premium,16,25.31,0,Bank Transfer,Yes,404.96,0
CUST01103,Female,52,Basic,57,36.79,2,Bank Transfer,Yes,2097.03,0
CUST01104,Male,58,Basic,47,45.03,1,Bank Transfer,Yes,2116.41,0
CUST01105,Female,46,Premium,13,27.85,1,Bank Transfer,No,362.05,1
CUST01106,Female,69,Basic,15,26.4,3,Card,No,396.0,1
CUST01107,Male,46,Basic,27,19.57,0,Card,Yes,528.39,0
CUST01108,Female,55,Basic,4,21.23,3,Card,No,84.92,0
CUST01109,Female,59,Basic,16,31.29,2,Card,Yes,500.64,0
CUST01110,Male,38,Enterprise,30,21.85,1,Bank Transfer,Yes,655.5,0
CUST01111,Male,59,Basic,44,23.38,2,Bank Transfer,Yes,1028.72,0
CUST01112,Male,30,Enterprise,30,24.75,2,Card,No,742.5,1
CUST01113,Female,66,Basic,36,19.09,2,Wallet,Yes,687.24,1
CUST01114,Male,58,Premium,3,24.25,0,Wallet,Yes,72.75,0
CUST01115,Male,34,Basic,22,4.81,1,Wallet,Yes,105.82,0
CUST01116,Male,26,Basic,49,30.49,0,Card,No,1494.01,1
CUST01117,Male,58,Basic,22,48.52,1,Bank Transfer,No,1067.44,0
CUST01118,Male,18,Basic,50,19.48,3,Bank Transfer,Yes,974.0,0
CUST01119,Male,19,Premium,57,28.74,1,Wallet,No,1638.18,0
CUST01120,Female,65,Enterprise,50,33.52,3,Wallet,Yes,1676.0,1
CUST01121,Female,46,Premium,55,37.8,0,Bank Transfer,No,2079.0,0
CUST01122,Male,50,Basic,49,22.36,1,Wallet,No,1095.64,0
CUST01123,Male,27,Basic,12,6.97,1,Wallet,Yes,83.64,0
CUST01124,Male,67,Basic,55,27.67,4,Bank Transfer,No,1521.85,1
CUST01125,Female,57,Premium,21,26.29,4,Wallet,Yes,552.09,0
CUST01126,Female,38,Premium,56,21.54,1,Wallet,No,1206.24,0
CUST01127,Female,45,Enterprise,4,23.66,1,Card,No,94.64,0
CUST01128,Female,28,Basic,31,26.44,3,Wallet,Yes,819.64,0
CUST01129,Female,51,Premium,44,28.62,1,Card,Yes,1259.28,0
CUST01130,Female,25,Basic,31,28.2,1,Bank Transfer,Yes,874.2,1
CUST01131,Female,39,Premium,58,22.82,2,Card,No,1323.56,0
CUST01132,Female,25,Premium,23,28.84,1,Bank Transfer,No,663.32,1
CUST01133,Female,66,Premium,54,22.15,2,Card,Yes,1196.1,0
CUST01134,Male,32,Premium,53,31.42,0,Card,Yes,1665.26,0
CUST01135,Male,34,Basic,20,18.73,1,Card,Yes,374.6,1
CUST01136,Male,40,Premium,15,25.73,1,Wallet,Yes,385.95,0
CUST01137,Male,41,Basic,23,8.76,0,Wallet,Yes,201.48,0
CUST01138,Female,62,Premium,28,21.3,1,Wallet,Yes,596.4,0
CUST01139,Female,36,Basic,16,30.67,1,Wallet,Yes,490.72,0
CUST01140,Male,22,Premium,37,14.66,0,Wallet,Yes,542.42,0
CUST01141,Female,49,Enterprise,21,21.8,3,Card,Yes,457.8,0
CUST01142,Male,61,Enterprise,15,0.95,2,Wallet,No,14.25,0
CUST01143,Female,18,Premium,17,11.32,2,Bank Transfer,Yes,192.44,0
CUST01144,Male,40,Premium,50,13.94,2,Card,Yes,697.0,0
CUST01145,Female,54,Premium,37,26.02,1,Card,Yes,962.74,0
CUST01146,Female,25,Premium,13,28.33,2,Bank Transfer,Yes,368.29,0
CUST01147,Male,30,Enterprise,19,24.44,2,Wallet,Yes,464.36,0
CUST01148,Female,25,Basic,30,21.17,3,Bank Transfer,Yes,635.1,1
CUST01149,Male,40,Enterprise,45,21.21,1,Card,Yes,954.45,1
CUST01150,Male,60,Enterprise,18,32.16,3,Card,No,578.88,0
CUST01151,Male,18,Premium,14,27.13,1,Card,Yes,379.82,0
CUST01152,Male,62,Basic,36,21.66,2,Bank Transfer,Yes,779.76,0
CUST01153,Female,68,Basic,36,37.93,1,Wallet,Yes,1365.48,0
CUST01154,Female,41,Enterprise,20,44.5,0,Card,Yes,890.0,0
CUST01155,Female,52,Basic,52,12.54,2,Wallet,No,652.08,0
CUST01156,Male,41,Enterprise,19,30.23,2,Card,No,574.37,1
CUST01157,Female,34,Basic,45,55.9,0,Wallet,Yes,2515.5,0
CUST01158,Male,22,Basic,44,27.8,3,Bank Transfer,Yes,1223.2,0
CUST01159,Female,37,Enterprise,7,26.15,0,Card,No,183.05,0
CUST01160,Female,38,Premium,57,24.44,0,Card,Yes,1393.08,0
CUST01161,Female,57,Premium,44,29.9,2,Card,Yes,1315.6,1
CUST01162,Male,48,Premium,53,32.55,4,Bank Transfer,Yes,1725.15,0
CUST01163,Female,63,Basic,4,12.55,1,Bank Transfer,Yes,50.2,1
CUST01164,Female,53,Premium,59,24.74,3,Wallet,No,1459.66,1
CUST01165,Male,28,Basic,34,2.31,3,Bank Transfer,Yes,78.54,0
CUST01166,Female,69,Enterprise,2,22.91,2,Card,Yes,45.82,0
CUST01167,Male,32,Enterprise,5,15.97,1,Wallet,Yes,79.85,0
CUST01168,Female,36,Basic,55,28.39,3,Bank Transfer,No,1561.45,1
CUST01169,Male,24,Premium,10,8.44,4,Wallet,Yes,84.4,1
CUST01170,Male,68,Premium,32,19.88,2,Wallet,No,636.16,0
CUST01171,Female,45,Basic,42,34.67,2,Wallet,Yes,1456.14,0
CUST01172,Male,68,Enterprise,41,18.24,3,Card,No,747.84,1
CUST01173,Male,60,Basic,13,5.95,0,Card,Yes,77.35,0
CUST01174,Male,22,Basic,39,27.58,1,Bank Transfer,Yes,1075.62,0
CUST01175,Male,22,Premium,5,19.13,1,Card,Yes,95.65,1
CUST01176,Male,47,Premium,58,23.14,1,Wallet,No,1342.12,0
CUST01177,Male,49,Premium,10,17.7,2,Wallet,Yes,177.0,0
CUST01178,Female,25,Premium,10,44.74,4,Card,Yes,447.4,0
CUST01179,Male,27,Premium,38,9.42,2,Wallet,Yes,357.96,0
CUST01180,Male,55,Premium,27,53.33,2,Card,Yes,1439.91,0
CUST01181,Female,64,Basic,51,21.09,0,Wallet,No,1075.59,0
CUST01182,Female,49,Basic,21,26.83,4,Bank Transfer,Yes,563.43,0
CUST01183,Female,65,Basic,8,19.25,2,Bank Transfer,No,154.0,0
CUST01184,Female,45,Basic,1,18.83,1,Card,Yes,18.83,0
CUST01185,Female,34,Premium,28,17.15,0,Card,No,480.2,1
CUST01186,Female,48,Basic,49,31.01,2,Card,Yes,1519.49,0
CUST01187,Female,25,Basic,39,10.89,4,Card,Yes,424.71,1
CUST01188,Male,57,Basic,14,28.64,0,Card,Yes,400.96,0
CUST01189,Male,42,Enterprise,21,3.16,0,Wallet,No,66.36,0
CUST01190,Female,26,Enterprise,30,27.74,2,Bank Transfer,Yes,832.2,1
CUST01191,Male,19,Premium,21,33.49,0,Wallet,Yes,703.29,0
CUST01192,Male,32,Enterprise,49,12.25,1,Bank Transfer,No,600.25,0
CUST01193,Male,67,Premium,9,31.79,2,Wallet,No,286.11,1
CUST01194,Female,20,Premium,17,25.51,1,Wallet,No,433.67,0
CUST01195,Female,66,Basic,5,40.98,1,Wallet,Yes,204.9,0
CUST01196,Male,53,Premium,58,16.45,0,Card,Yes,954.1,1
CUST01197,Female,21,Premium,57,53.16,0,Bank Transfer,No,3030.12,0
CUST01198,Male,31,Premium,31,1.09,0,Card,Yes,33.79,0
CUST01199,Male,58,Premium,52,21.7,0,Card,Yes,1128.4,0
CUST01200,Male,58,Premium,40,8.01,2,Wallet,Yes,320.4,1
CUST01201,Male,42,Premium,38,43.51,5,Bank Transfer,No,1653.38,1
CUST01202,Female,67,Enterprise,43,22.38,2,Bank Transfer,Yes,962.34,1
CUST01203,Female,27,Basic,19,23.28,1,Bank Transfer,No,442.32,0
CUST01204,Female,38,Premium,36,29.43,4,Bank Transfer,Yes,1059.48,0
CUST01205,Male,53,Basic,50,24.95,0,Card,No,1247.5,0
CUST01206,Female,29,Premium,33,19.06,1,Card,Yes,628.98,0
CUST01207,Male,44,Premium,13,12.43,0,Bank Transfer,Yes,161.59,0
CUST01208,Female,57,Basic,14,26.69,2,Card,Yes,373.66,0
CUST01209,Male,19,Premium,56,28.79,0,Bank Transfer,No,1612.24,0
CUST01210,Male,30,Basic,33,31.95,0,Card,Yes,1054.35,0
CUST01211,Male,49,Premium,29,44.13,4,Wallet,No,1279.77,1
CUST01212,Female,48,Basic,43,3.26,3,Wallet,Yes,140.18,0
CUST01213,Female,33,Premium,49,24.32,2,Bank Transfer,Yes,1191.68,0
CUST01214,Female,49,Basic,36,36.92,3,Bank Transfer,Yes,1329.12,0
CUST01215,Female,49,Premium,58,23.75,1,Card,Yes,1377.5,0
CUST01216,Male,51,Basic,44,1.62,1,Bank Transfer,No,71.28,1
CUST01217,Female,28,Enterprise,10,12.09,0,Bank Transfer,Yes,120.9,0
CUST01218,Female,27,Enterprise,31,28.29,0,Card,No,876.99,0
CUST01219,Male,32,Enterprise,6,27.92,1,Bank Transfer,No,167.52,0
CUST01220,Male,34,Premium,57,31.73,1,Bank Transfer,Yes,1808.61,0
CUST01221,Male,57,Premium,1,17.19,0,Wallet,Yes,17.19,0
CUST01222,Female,35,Basic,7,27.6,1,Wallet,Yes,193.2,0
CUST01223,Male,26,Basic,58,15.54,2,Wallet,No,901.32,0
CUST01224,Male,42,Basic,27,27.6,0,Bank Transfer,Yes,745.2,0
CUST01225,Male,57,Premium,21,25.53,2,Card,Yes,536.13,0
CUST01226,Female,31,Enterprise,28,16.79,1,Wallet,No,470.12,0
CUST01227,Male,42,Basic,16,40.58,2,Bank Transfer,Yes,649.28,0
CUST01228,Female,67,Enterprise,56,7.94,1,Wallet,Yes,444.64,0
CUST01229,Female,39,Premium,46,23.58,2,Card,Yes,1084.68,0
CUST01230,Male,69,Premium,23,16.57,0,Card,Yes,381.11,0
CUST01231,Male,47,Basic,52,43.34,1,Card,Yes,2253.68,0
CUST01232,Female,37,Basic,20,30.98,1,Card,Yes,619.6,0
CUST01233,Male,38,Premium,38,18.51,4,Card,No,703.38,1
CUST01234,Male,61,Premium,54,22.2,1,Card,Yes,1198.8,0
CUST01235,Female,49,Basic,25,43.61,2,Bank Transfer,Yes,1090.25,1
CUST01236,Female,68,Premium,28,15.54,1,Wallet,Yes,435.12,1
CUST01237,Male,63,Enterprise,5,7.36,1,Card,Yes,36.8,0
CUST01238,Female,66,Premium,56,27.91,1,Wallet,Yes,1562.96,0
CUST01239,Male,38,Enterprise,21,28.14,3,Wallet,Yes,590.94,0
CUST01240,Male,52,Basic,18,31.66,1,Bank Transfer,Yes,569.88,0
CUST01241,Male,49,Basic,47,31.73,1,Card,Yes,1491.31,0
CUST01242,Female,47,Premium,6,42.71,0,Card,Yes,256.26,0
CUST01243,Male,56,Basic,57,7.82,1,Bank Transfer,Yes,445.74,0
CUST01244,Male,66,Basic,29,12.97,1,Bank Transfer,Yes,376.13,0
CUST01245,Male,29,Basic,19,31.62,2,Bank Transfer,Yes,600.78,0
CUST01246,Female,58,Basic,33,13.94,2,Bank Transfer,Yes,460.02,0
CUST01247,Female,64,Basic,1,10.43,1,Bank Transfer,Yes,10.43,1
CUST01248,Female,35,Basic,45,43.66,3,Wallet,Yes,1964.7,0
CUST01249,Female,38,Basic,3,8.8,0,Bank Transfer,Yes,26.4,1
CUST01250,Female,30,Basic,42,21.49,0,Card,No,902.58,0
CUST01251,Male,38,Premium,21,24.41,1,Card,Yes,512.61,0
CUST01252,Female,25,Premium,35,38.09,3,Bank Transfer,Yes,1333.15,0
CUST01253,Female,63,Premium,41,6.31,1,Bank Transfer,Yes,258.71,1
CUST01254,Female,57,Basic,40,29.15,4,Bank Transfer,No,1166.0,0
CUST01255,Male,63,Basic,3,16.1,0,Bank Transfer,Yes,48.3,1
CUST01256,Female,24,Premium,25,31.28,1,Bank Transfer,No,782.0,0
CUST01257,Female,40,Premium,45,15.93,2,Card,No,716.85,0
CUST01258,Male,61,Premium,38,40.72,0,Wallet,Yes,1547.36,0
CUST01259,Female,49,Basic,45,15.99,0,Bank Transfer,Yes,719.55,0
CUST01260,Male,28,Enterprise,55,0.38,0,Bank Transfer,Yes,20.9,1
CUST01261,Male,39,Basic,20,17.11,0,Bank Transfer,Yes,342.2,0
CUST01262,Male,39,Basic,52,22.39,0,Card,Yes,1164.28,0
CUST01263,Male,60,Premium,44,35.82,1,Card,No,1576.08,0
CUST01264,Male,42,Premium,45,12.42,2,Wallet,Yes,558.9,1
CUST01265,Female,39,Basic,34,12.61,3,Wallet,Yes,428.74,0
CUST01266,Male,45,Basic,21,34.61,3,Wallet,No,726.81,0
CUST01267,Male,46,Premium,56,11.25,3,Wallet,Yes,630.0,1
CUST01268,Female,30,Basic,55,23.21,2,Card,No,1276.55,1
CUST01269,Male,35,Basic,48,23.41,1,Wallet,Yes,1123.68,0
CUST01270,Female,19,Basic,23,27.18,2,Bank Transfer,Yes,625.14,1
CUST01271,Female,46,Premium,6,17.5,1,Card,Yes,105.0,0
CUST01272,Female,38,Basic,51,15.73,1,Card,No,802.23,0
CUST01273,Male,32,Enterprise,53,28.35,1,Card,Yes,1502.55,0
CUST01274,Male,69,Premium,13,16.04,2,Bank Transfer,No,208.52,0
CUST01275,Male,44,Enterprise,49,11.4,1,Card,Yes,558.6,0
CUST01276,Female,67,Enterprise,23,37.28,0,Bank Transfer,No,857.44,0
CUST01277,Male,48,Basic,9,29.88,0,Wallet,No,268.92,0
CUST01278,Male,32,Basic,17,42.68,2,Card,No,725.56,0
CUST01279,Male,68,Basic,2,32.84,0,Bank Transfer,Yes,65.68,0
CUST01280,Female,40,Basic,19,12.32,1,Card,Yes,234.08,1
CUST01281,Female,41,Premium,19,25.96,1,Wallet,Yes,493.24,0
CUST01282,Male,61,Basic,56,14.84,2,Card,Yes,831.04,0
CUST01283,Male,30,Basic,7,8.48,3,Wallet,Yes,59.36,0
CUST01284,Male,39,Basic,54,20.53,1,Card,No,1108.62,0
CUST01285,Male,60,Enterprise,42,34.82,1,Bank Transfer,Yes,1462.44,0
CUST01286,Female,54,Basic,42,27.75,0,Wallet,No,1165.5,0
CUST01287,Female,50,Basic,59,11.09,4,Card,Yes,654.31,0
CUST01288,Female,20,Basic,20,20.18,0,Wallet,Yes,403.6,0
CUST01289,Female,36,Enterprise,9,23.57,2,Wallet,Yes,212.13,0
CUST01290,Male,40,Premium,17,8.11,0,Bank Transfer,No,137.87,0
CUST01291,Male,46,Basic,27,32.13,0,Bank Transfer,Yes,867.51,0
CUST01292,Male,47,Basic,47,22.71,4,Bank Transfer,No,1067.37,0
CUST01293,Female,56,Basic,2,11.09,4,Bank Transfer,Yes,22.18,0
CUST01294,Male,61,Basic,36,10.53,4,Wallet,No,379.08,1
CUST01295,Female,64,Enterprise,19,36.01,1,Wallet,Yes,684.19,0
CUST01296,Female,42,Premium,17,21.19,3,Card,Yes,360.23,0
CUST01297,Male,54,Basic,5,36.9,3,Card,Yes,184.5,0
CUST01298,Male,64,Enterprise,39,40.72,0,Card,No,1588.08,0
CUST01299,Male,25,Basic,18,35.22,0,Bank Transfer,Yes,633.96,1
CUST01300,Female,59,Premium,53,19.67,3,Wallet,No,1042.51,1
CUST01301,Male,33,Enterprise,54,0.02,1,Wallet,Yes,1.08,0
CUST01302,Female,25,Basic,59,28.13,4,Card,No,1659.67,1
CUST01303,Male,18,Premium,7,45.92,2,Card,Yes,321.44,0
CUST01304,Female,61,Basic,17,24.65,0,Wallet,Yes,419.05,1
CUST01305,Female,22,Basic,39,5.1,0,Bank Transfer,Yes,198.9,1
CUST01306,Male,20,Basic,36,18.25,1,Card,No,657.0,0
CUST01307,Female,18,Basic,40,23.16,1,Card,No,926.4,0
CUST01308,Female,21,Premium,45,14.02,1,Wallet,Yes,630.9,1
CUST01309,Male,57,Enterprise,4,-0.64,1,Wallet,No,-2.56,0
CUST01310,Female,52,Premium,38,24.02,0,Card,Yes,912.76,0
CUST01311,Male,49,Enterprise,25,17.15,1,Card,No,428.75,0
CUST01312,Female,59,Premium,5,42.73,1,Bank Transfer,Yes,213.65,0
CUST01313,Male,51,Basic,30,26.01,2,Bank Transfer,Yes,780.3,0
CUST01314,Male,60,Basic,12,29.7,0,Bank Transfer,Yes,356.4,0
CUST01315,Female,42,Basic,4,23.81,3,Bank Transfer,Yes,95.24,0
CUST01316,Female,27,Premium,24,25.94,3,Card,Yes,622.56,0
CUST01317,Female,38,Enterprise,29,8.48,0,Card,No,245.92,1
CUST01318,Female,63,Basic,9,14.6,2,Card,Yes,131.4,0
CUST01319,Female,56,Premium,4,35.89,5,Bank Transfer,No,143.56,1
CUST01320,Male,44,Premium,51,27.09,2,Card,No,1381.59,0
CUST01321,Female,44,Premium,24,21.01,0,Wallet,Yes,504.24,0
CUST01322,Male,19,Basic,14,29.86,3,Bank Transfer,Yes,418.04,0
CUST01323,Male,58,Basic,5,30.06,0,Wallet,Yes,150.3,0
CUST01324,Female,65,Basic,18,44.91,1,Bank Transfer,No,808.38,0
CUST01325,Male,30,Basic,42,26.63,2,Card,No,1118.46,1
CUST01326,Male,26,Basic,57,14.37,0,Bank Transfer,No,819.09,0
CUST01327,Male,69,Premium,19,23.84,1,Wallet,Yes,452.96,0
CUST01328,Male,53,Basic,12,31.08,2,Bank Transfer,No,372.96,0
CUST01329,Female,39,Enterprise,18,34.96,1,Wallet,Yes,629.28,0
CUST01330,Male,59,Premium,17,8.85,0,Card,Yes,150.45,0
CUST01331,Female,43,Premium,30,27.54,1,Wallet,Yes,826.2,0
CUST01332,Female,29,Basic,24,16.03,3,Card,No,384.72,0
CUST01333,Male,34,Premium,11,19.33,3,Wallet,No,212.63,1
CUST01334,Female,31,Enterprise,35,33.46,0,Card,Yes,1171.1,1
CUST01335,Female,31,Basic,23,32.46,5,Wallet,No,746.58,1
CUST01336,Female,51,Basic,17,18.22,4,Card,No,309.74,0
CUST01337,Male,37,Premium,1,23.42,2,Card,Yes,23.42,0
CUST01338,Female,28,Basic,15,19.64,0,Card,Yes,294.6,0
CUST01339,Female,33,Basic,32,53.92,1,Wallet,Yes,1725.44,0
CUST01340,Female,68,Basic,9,27.78,0,Wallet,Yes,250.02,0
CUST01341,Male,48,Basic,15,16.61,1,Card,Yes,249.15,0
CUST01342,Female,23,Premium,28,38.22,1,Bank Transfer,Yes,1070.16,0
CUST01343,Male,36,Basic,24,38.57,3,Card,No,925.68,1
CUST01344,Male,54,Enterprise,35,42.92,1,Bank Transfer,Yes,1502.2,0
CUST01345,Male,21,Premium,22,45.88,0,Card,Yes,1009.36,0
CUST01346,Male,64,Premium,27,32.08,1,Wallet,Yes,866.16,0
CUST01347,Male,21,Premium,19,21.5,2,Bank Transfer,Yes,408.5,0
CUST01348,Male,37,Enterprise,45,22.97,0,Wallet,No,1033.65,0
CUST01349,Female,27,Basic,12,22.08,2,Bank Transfer,Yes,264.96,0
CUST01350,Male,41,Enterprise,20,20.96,0,Bank Transfer,Yes,419.2,0
CUST01351,Female,52,Premium,1,37.4,1,Bank Transfer,No,37.4,0
CUST01352,Female,43,Premium,21,25.01,1,Bank Transfer,Yes,525.21,0
CUST01353,Male,54,Premium,49,34.71,3,Wallet,No,1700.79,1
CUST01354,Female,55,Basic,45,31.77,1,Bank Transfer,Yes,1429.65,0
CUST01355,Female,38,Basic,1,14.01,1,Card,Yes,14.01,0
CUST01356,Female,57,Premium,10,7.83,2,Card,No,78.3,0
CUST01357,Female,56,Basic,47,12.63,4,Bank Transfer,Yes,593.61,0
CUST01358,Male,38,Premium,59,20.73,2,Wallet,Yes,1223.07,0
CUST01359,Female,27,Basic,59,26.34,1,Wallet,Yes,1554.06,0
CUST01360,Male,55,Basic,32,18.52,1,Bank Transfer,Yes,592.64,0
CUST01361,Female,63,Basic,39,32.03,0,Wallet,No,1249.17,0
CUST01362,Female,21,Basic,22,19.72,2,Wallet,No,433.84,0
CUST01363,Male,62,Premium,18,27.57,2,Wallet,Yes,496.26,1
CUST01364,Female,37,Basic,48,26.18,2,Bank Transfer,Yes,1256.64,1
CUST01365,Female,34,Enterprise,46,42.34,1,Card,No,1947.64,0
CUST01366,Female,24,Premium,32,15.25,2,Card,No,488.0,0
CUST01367,Male,21,Basic,27,47.08,2,Card,Yes,1271.16,0
CUST01368,Female,46,Premium,28,19.06,2,Card,No,533.68,0
CUST01369,Male,31,Enterprise,18,11.6,1,Card,Yes,208.8,0
CUST01370,Female,20,Premium,59,22.83,3,Wallet,Yes,1346.97,0
CUST01371,Male,41,Basic,39,57.4,3,Wallet,No,2238.6,1
CUST01372,Male,54,Enterprise,49,33.95,1,Wallet,Yes,1663.55,0
CUST01373,Female,33,Premium,29,31.03,3,Bank Transfer,Yes,899.87,0
CUST01374,Female,69,Basic,18,32.95,2,Wallet,Yes,593.1,0
CUST01375,Male,21,Basic,44,17.3,4,Card,Yes,761.2,0
CUST01376,Male,41,Premium,8,28.26,2,Wallet,Yes,226.08,0
CUST01377,Female,51,Basic,54,25.03,3,Card,No,1351.62,1
CUST01378,Male,47,Premium,31,43.09,1,Wallet,Yes,1335.79,0
CUST01379,Female,35,Basic,34,23.91,3,Card,Yes,812.94,0
CUST01380,Female,36,Enterprise,7,21.22,1,Wallet,Yes,148.54,0
CUST01381,Female,48,Premium,36,13.35,3,Card,Yes,480.6,0
CUST01382,Female,36,Basic,18,26.4,0,Card,Yes,475.2,0
CUST01383,Male,66,Basic,38,27.93,0,Bank Transfer,Yes,1061.34,0
CUST01384,Female,63,Premium,59,12.98,1,Wallet,Yes,765.82,0
CUST01385,Male,36,Premium,9,29.53,2,Card,No,265.77,0
CUST01386,Female,39,Premium,59,27.33,1,Wallet,Yes,1612.47,0
CUST01387,Male,41,Basic,9,35.13,0,Card,No,316.17,0
CUST01388,Female,62,Basic,46,37.12,2,Bank Transfer,Yes,1707.52,1
CUST01389,Male,29,Basic,8,25.94,0,Bank Transfer,No,207.52,0
CUST01390,Male,47,Premium,51,14.64,3,Bank Transfer,Yes,746.64,0
CUST01391,Female,55,Basic,35,16.69,2,Bank Transfer,No,584.15,0
CUST01392,Female,48,Basic,18,42.62,2,Card,Yes,767.16,0
CUST01393,Female,53,Premium,5,26.65,1,Wallet,No,133.25,0
CUST01394,Female,36,Enterprise,14,42.46,0,Bank Transfer,Yes,594.44,0
CUST01395,Male,65,Basic,28,29.99,0,Bank Transfer,No,839.72,0
CUST01396,Female,62,Basic,30,32.54,1,Bank Transfer,No,976.2,0
CUST01397,Male,53,Premium,4,34.39,2,Wallet,No,137.56,0
CUST01398,Male,47,Premium,39,12.77,4,Card,Yes,498.03,0
CUST01399,Female,66,Basic,20,28.07,3,Card,Yes,561.4,0
CUST01400,Male,50,Enterprise,25,12.63,3,Card,No,315.75,1
CUST01401,Male,35,Premium,28,22.15,2,Card,Yes,620.2,0
CUST01402,Male,69,Basic,12,31.4,1,Wallet,Yes,376.8,1
CUST01403,Male,66,Basic,2,14.75,0,Wallet,Yes,29.5,1
CUST01404,Female,45,Premium,43,30.59,2,Wallet,Yes,1315.37,0
CUST01405,Female,64,Premium,14,10.02,0,Bank Transfer,Yes,140.28,1
CUST01406,Female,28,Basic,22,36.43,4,Wallet,Yes,801.46,0
CUST01407,Female,62,Premium,31,18.36,2,Card,Yes,569.16,0
CUST01408,Male,50,Premium,23,14.73,0,Wallet,Yes,338.79,0
CUST01409,Male,34,Basic,48,10.65,0,Bank Transfer,Yes,511.2,1
CUST01410,Female,23,Premium,20,19.21,1,Card,No,384.2,0
CUST01411,Female,21,Enterprise,38,5.92,1,Wallet,Yes,224.96,0
CUST01412,Female,37,Basic,55,19.52,2,Card,Yes,1073.6,0
CUST01413,Male,65,Basic,4,35.99,0,Card,Yes,143.96,0
CUST01414,Female,64,Basic,15,23.11,0,Wallet,No,346.65,1
CUST01415,Female,44,Enterprise,24,13.22,1,Wallet,Yes,317.28,0
CUST01416,Female,32,Enterprise,25,27.26,2,Bank Transfer,Yes,681.5,0
CUST01417,Male,23,Basic,1,26.38,1,Wallet,Yes,26.38,0
CUST01418,Male,64,Premium,7,44.57,3,Wallet,Yes,311.99,0
CUST01419,Male,31,Premium,57,32.91,1,Wallet,Yes,1875.87,0
CUST01420,Male,28,Premium,31,28.06,1,Card,No,869.86,0
CUST01421,Male,56,Basic,12,34.05,3,Bank Transfer,Yes,408.6,0
CUST01422,Male,26,Basic,42,23.66,2,Card,Yes,993.72,0
CUST01423,Male,43,Basic,5,24.25,2,Wallet,Yes,121.25,0
CUST01424,Male,33,Premium,44,41.59,1,Bank Transfer,No,1829.96,0
CUST01425,Female,22,Basic,50,8.64,3,Wallet,Yes,432.0,0
CUST01426,Female,69,Enterprise,42,34.68,2,Card,Yes,1456.56,0
CUST01427,Male,27,Basic,38,23.89,2,Card,Yes,907.82,0
CUST01428,Male,67,Basic,12,22.09,2,Wallet,Yes,265.08,0
CUST01429,Female,20,Premium,39,19.47,1,Bank Transfer,No,759.33,0
CUST01430,Male,30,Premium,18,26.54,2,Card,Yes,477.72,0
CUST01431,Male,60,Basic,2,24.56,1,Wallet,Yes,49.12,1
CUST01432,Male,66,Basic,10,20.85,0,Wallet,Yes,208.5,0
CUST01433,Female,47,Enterprise,15,17.97,2,Wallet,Yes,269.55,0
CUST01434,Female,62,Basic,30,5.95,1,Bank Transfer,Yes,178.5,0
CUST01435,Female,23,Basic,44,17.76,4,Wallet,No,781.44,1
CUST01436,Female,34,Premium,58,19.88,2,Wallet,Yes,1153.04,0
CUST01437,Female,62,Basic,17,26.51,1,Card,Yes,450.67,0
CUST01438,Male,68,Basic,4,44.63,0,Wallet,Yes,178.52,0
CUST01439,Female,36,Basic,7,18.84,0,Bank Transfer,No,131.88,0
CUST01440,Male,59,Basic,41,14.76,2,Wallet,Yes,605.16,0
CUST01441,Male,52,Basic,31,17.86,1,Bank Transfer,No,553.66,1
CUST01442,Female,63,Basic,51,26.53,1,Wallet,Yes,1353.03,0
CUST01443,Female,43,Basic,59,30.89,2,Wallet,Yes,1822.51,0
CUST01444,Male,68,Basic,55,32.28,0,Wallet,Yes,1775.4,0
CUST01445,Male,22,Premium,39,33.28,4,Bank Transfer,Yes,1297.92,0
CUST01446,Male,46,Basic,55,34.69,1,Card,Yes,1907.95,1
CUST01447,Female,54,Basic,34,22.21,0,Bank Transfer,Yes,755.14,0
CUST01448,Female,37,Enterprise,6,45.53,2,Card,Yes,273.18,0
